,blockF,blockT,Trips_median,Trips_mean,Trips_sum,dist,x_f,y_f,x_t,y_t,placeF,placeT,Lat_from,Lon_from,Lat_to,Lon_to,network_node_id_ori,network_node_id_dest,driving_dist,driving_time,Walk_to_start_time,Walk_from_end_time,In_vehicle_time
1856,47,48.0,1.0,1.375,11,3855.6563577487914,622388.8811467579,4401793.317115948,619176.3042408269,4404239.441895594,Paradise,Paradise,39.75727161681998,-121.571271592884,39.779760600465245,-121.60831998789703,86641328.0,86439958.0,5294.2220000000025,6.206666666666665,31.95771890022034,3.5121823797883462,5.05
1857,47,49.0,1.0,1.2857142857142858,9,2968.4554128906684,622263.4283280023,4402535.06416328,620539.3528419002,4404654.0869356,Paradise,Paradise,39.763970824862504,-121.57259770290244,39.78330354317672,-121.59233138571531,86417019.0,86478766.0,3731.4210000000007,4.310000000000001,25.595677282723702,4.758962107004802,
1858,47,50.0,1.0,1.4827586206896552,43,3321.848694930523,622397.7215490688,4401817.35092735,619856.1866815081,4403773.892389685,Paradise,Paradise,39.75748682812951,-121.57116394881662,39.77547171866836,-121.60046784632472,86641328.0,86591265.0,4083.836000000001,4.859999999999999,31.863525499795788,2.844824426893974,
1859,47,51.0,1.0,1.2,6,4681.115509691792,622385.9848731047,4401822.289822109,617972.5326189756,4403376.973577597,Paradise,Paradise,39.75753300091863,-121.57129999997466,39.772159577336986,-121.62252807614801,86641328.0,86454131.0,5511.982000000001,6.678333333333332,31.718303891656028,10.238271635871934,7.65
1860,47,52.0,7.5,8.705882352941176,296,444.5963715849739,621884.4865796185,4402873.613522006,621642.831339125,4403246.800711455,Paradise,Paradise,39.76707458588108,-121.57695770261152,39.770470582420884,-121.57970920697169,8483143072.0,86500507.0,434.101,0.4633333333333333,19.549957484060492,14.548405237858193,
1861,47,53.0,1.0,1.2857142857142858,9,2770.681942724532,622374.8554066068,4402075.27654447,621286.9674424182,4404429.200751843,Paradise,Paradise,39.759813345312914,-121.571382792821,39.78117169122199,-121.58364472062655,86605300.0,86525936.0,3147.937000000001,3.525,29.790371871642996,4.943532850551421,
1862,47,54.0,3.0,4.0,128,640.0822943094342,621895.8060439478,4402397.360691631,621510.6955576949,4402319.351975229,Paradise,Paradise,39.762783173747486,-121.5769139137013,39.762135549256946,-121.5814230508936,86465580.0,86459788.0,2985.3679999999995,3.7000000000000006,22.926152219247097,19.804722109149328,
1863,47,55.0,1.5,2.333333333333333,28,1170.9535106766912,622231.6656440945,4402655.106432328,621061.7355790865,4402715.305101773,Paradise,Paradise,39.765056649162105,-121.57294609268382,39.765766000919946,-121.58658999997509,86417019.0,86441235.0,2269.3909999999996,2.8033333333333337,24.385931248568554,12.7503289581768,
1864,47,56.0,1.0,1.6,16,1588.1899259235447,622278.2091527424,4401831.7571551455,620754.2815548996,4401467.130560646,Paradise,Paradise,39.75763375440893,-121.57255601547931,39.75456679190664,-121.59040781701351,654969285.0,86589793.0,3542.752,3.976666666666666,30.610874548095435,17.40841412292927,
1865,47,57.0,1.0,1.105263157894737,21,5558.261098370536,622210.3121336135,4401790.368076063,617274.0401619133,4399235.4736635545,Paradise,Paradise,39.757270690898764,-121.57335608977645,39.73495106469396,-121.63142021629851,654969285.0,86478253.0,8409.278,9.981666666666667,30.233896540850296,16.374002343637297,
1866,47,60.0,1.0,1.0,2,10850.861639230145,622231.099259521,4401811.2733283285,619851.0793762952,4412395.341107756,Paradise,Magalia,39.75745600997318,-121.57310961182442,39.8531292355768,-121.59895137040539,654969285.0,86420391.0,12359.222999999989,14.288333333333334,30.28997152228874,7.196803363261876,
1867,47,61.0,1.0,1.4375,23,7301.461285852533,622226.4601621191,4402581.348654024,619278.8187860416,4409261.374644007,Paradise,Magalia,39.76439303278664,-121.57302056583302,39.824981001779065,-121.60621007069162,86417019.0,86478251.0,10069.809,11.360000000000003,24.902464829656182,10.83536157163476,
1868,47,62.0,1.0,1.8333333333333333,44,9854.599043866436,622409.7943004502,4401751.451885342,620874.312125887,4411502.351445774,Paradise,Magalia,39.756891516126835,-121.57103532537523,39.84494074769508,-121.58715820786966,86599235.0,86450725.0,12100.603999999992,13.970000000000002,32.44200903310123,12.42302231305282,
1869,47,64.0,1.0,1.7333333333333334,26,7028.0727985254425,622342.8005254208,4401818.599796686,620477.4841649418,4408392.238055587,Paradise,Magalia,39.75750596680414,-121.57180466131989,39.816983289898836,-121.59236722763903,86641328.0,86432289.0,8214.829999999998,8.826666666666666,31.334973966612925,2.065893177883823,
1870,47,65.0,1.0,1.0,7,5935.756988941064,622586.028132011,4401692.0108238775,620312.6646379303,4407175.169535382,Paradise,Magalia,39.75633076616211,-121.56898972540093,39.80604403614038,-121.5945157162807,86599235.0,86464360.0,9553.948999999995,10.645000000000005,34.542519832891664,11.742334546565415,
1871,47,67.0,1.0,1.3125,21,10245.828222700206,622383.8582095955,4401815.058852709,619993.9136444954,4411970.230129739,Paradise,Magalia,39.757468174419365,-121.57132616479932,39.84927994494561,-121.59736007235895,86641328.0,86430678.0,11711.230999999992,13.416666666666668,31.753476966535754,6.496174119049049,
1872,47,68.0,1.0,2.4615384615384617,32,5877.621263327247,622340.5928585214,4401820.951280003,619650.8521786038,4407209.27716252,Paradise,Magalia,39.757527464563715,-121.5718299879053,39.80644463462003,-121.60223856975026,86641328.0,86496154.0,9762.378999999997,10.966666666666669,31.297603168946356,15.645021579010558,
1873,47,69.0,1.0,1.2222222222222223,11,9477.91973635821,622385.5123932224,4401790.149912884,618777.9150744419,4410556.46118129,Paradise,Magalia,39.75724357263777,-121.57131149668432,39.8367165446801,-121.6118267502844,86641328.0,86533610.0,13822.761999999997,16.009999999999998,31.94531533176376,14.492201779563736,
1874,47,74.0,1.0,1.0833333333333333,13,2270.2815708927383,622269.6830422026,4401801.462952279,622592.9579925436,4399914.182371505,Paradise,Paradise,39.757362106911195,-121.57266115186182,39.74031619475331,-121.56924020030206,654969285.0,86614034.0,2436.5019999999995,2.77,30.732382328857714,42.29234377707238,
1875,47,76.0,1.0,1.263157894736842,24,7448.061172230909,622399.7953232429,4401756.285068739,615479.4337630747,4399002.703564255,Paradise,Paradise,39.756936487185754,-121.57115111565962,39.73309932214962,-121.6523984923088,86641328.0,8184849557.0,9777.209,11.125000000000002,32.311339273595294,19.53231125407711,
1876,48,1.0,12.0,14.512820512820513,566,19374.24795249877,619551.9161882235,4404107.24521336,600561.7050417956,4398694.865283411,Paradise,Chico,39.77851716895417,-121.60395907129762,39.73221639970354,-121.82649290376787,86575173.0,86422067.0,24839.22699999999,20.20666666666667,2.4723912110082424,1.5594137134742663,
1877,48,2.0,1.0,1.0,8,30181.42457072916,619452.3263999315,4404037.165273005,624082.4577704018,4374175.676435208,Paradise,Oroville,39.777899907457595,-121.60513443021817,39.50826072891402,-121.55668711549039,86466788.0,86553847.0,35561.51399999997,25.69166666666667,1.0513450774506812,3.08939360586043,
1878,48,4.0,1.0,1.0,1,38347.049139729854,619490.1102383072,4404332.561401958,613269.2536732994,4366493.466257881,Paradise,Biggs,39.78055537585996,-121.60463960003227,39.44055090086896,-121.68373739997895,86431978.0,86592930.0,45718.43000000001,31.568333333333335,4.112496918489871,44.97567168457999,
1879,48,5.0,1.0,1.0,1,49322.60085750315,619643.0117480034,4404357.663300311,606406.764073774,4356844.289363544,Paradise,Gridley,39.780760000922335,-121.60284999997553,39.35450000085578,-121.76499999998113,86431978.0,86389094.0,62354.168000000005,47.59333333333331,4.738254614082225,61.75313521057151,
1880,48,10.0,1.0,1.55,31,19353.741471278845,619920.4318739034,4404134.843984773,622328.4908374723,4384930.921065339,Paradise,Butte Valley,39.77871392556362,-121.59965197975615,39.60539225089459,-121.5751018999754,86610086.0,86380588.0,22962.502999999993,20.276666666666657,1.627818927776748,93.61783407694742,
1881,48,11.0,1.0,1.0,1,14662.548113039164,619365.4003037,4404087.778729087,623592.3792219048,4390047.730068479,Paradise,Cherokee,39.77836800092195,-121.60613999997562,39.65130059645641,-121.55942861750039,86431956.0,86499882.0,17386.878,15.271666666666661,0.9308167710066179,142.56943626095935,
1882,48,13.0,3.0,4.0,108,23774.12705093115,619617.9525720396,4404107.24521336,599964.8817594674,4417423.710421098,Paradise,Cohasset,39.77850789154347,-121.60318816170917,39.90100000094173,-121.83059999998068,86575173.0,8447565685.0,46849.57799999999,37.79500000000001,2.952517983854981,125.46307180830449,
1883,48,14.0,1.0,1.0,1,12286.383406585524,619030.1102455984,4403704.869112979,629732.0495344993,4397669.663012911,Paradise,Concow,39.77496589698481,-121.61012357136049,39.71904297073081,-121.48639005128481,5618884992.0,86425463.0,31718.994000000006,25.559999999999988,5.0663487437461425,131.15242477588606,
1884,48,22.0,2.5,2.7,54,34118.43123547865,619925.3884813815,4404134.843984773,630879.0764666131,4372017.174950275,Paradise,Oroville East,39.778713227240374,-121.5995941161864,39.48781004518167,-121.47807926847865,86610086.0,86590671.0,42483.69099999998,34.22166666666666,1.658939673293465,26.45011476824963,
1885,48,23.0,1.0,1.0,1,38968.20986296301,619679.5226929763,4404762.342877127,624506.3481848622,4366094.227645133,Paradise,Palermo,39.784400000922915,-121.6023499999755,39.43540380578707,-121.55326670162933,86476442.0,86479020.0,44780.14799999997,33.16666666666668,9.105354806995573,1.8687243377767369,
1886,48,24.0,4.0,4.586206896551724,133,39542.07137644668,619429.6275871606,4403945.344713746,637890.8015403633,4368984.628466181,Paradise,Rackerby,39.77707602114454,-121.60541611037716,39.45940000087171,-121.39719999996937,86435304.0,86453777.0,57321.67899999999,48.121666666666684,1.0597002720749797,90.06783935613926,
1887,48,25.0,1.0,1.0,2,36695.176132795394,619490.1102383072,4404332.561401958,611204.4835454065,4368585.053212956,Paradise,Richvale,39.78055537585996,-121.60463960003227,39.459661700871926,-121.70737719997946,86431978.0,86409066.0,44672.02500000001,31.806666666666672,4.112496918489871,60.7636468226431,
1888,48,29.0,3.0,4.962962962962963,134,31080.412167216884,619925.3884813815,4404141.806762552,613787.0318722568,4373666.655433529,Paradise,Thermalito,39.77877594411462,-121.59959284478414,39.50510030087898,-121.67649799997857,86610086.0,86493137.0,39802.72,28.349999999999998,1.729329213767185,82.81555507461621,
1889,48,32.0,2.0,2.142857142857143,60,2082.1521105172246,619910.2482637814,4404141.806762552,619751.6025692065,4402065.707305656,Paradise,Paradise,39.7787780770939,-121.5997695922606,39.760100000919046,-121.60199999997559,86610086.0,86518780.0,3269.8499999999995,4.005,1.6431361645375444,3.810209171127311,
1890,48,33.0,2.0,6.0,72,2264.190991348581,619719.2037587267,4403972.145332457,619488.0385509821,4401917.329339938,Paradise,Paradise,39.77727674999173,-121.60203078051555,39.75880050091883,-121.60510299997567,86508306.0,86409399.0,3062.359,3.796666666666667,1.6437667627622077,2.0776158069593973,
1891,48,34.0,2.0,2.09375,67,1795.7614699282976,619539.8752425769,4404030.801424997,618750.2618728706,4402538.687684282,Paradise,Paradise,39.777830295014205,-121.60411355085766,39.76450057985527,-121.61360113329438,86466788.0,86457907.0,1923.9449999999997,2.256666666666667,2.0545702396285925,3.5279285636855744,
1892,48,35.0,1.0,1.2666666666666666,19,1128.724689018876,619046.6902716234,4403742.98126203,618497.4125106763,4402702.947512593,Paradise,Paradise,39.775306873611434,-121.60992311828126,39.766015376019034,-121.61652269991427,86431937.0,86426471.0,1310.063,1.5233333333333332,4.6162334562046885,0.5984440194131936,3.2333333333333334
1893,48,36.0,1.0,1.25,10,2445.523152962346,619380.8948379832,4404030.801424997,617510.8635629378,4402723.028078792,Paradise,Paradise,39.77785260628797,-121.60596947326802,39.766332961271445,-121.6280341144814,86431956.0,86581387.0,3110.698000000001,3.908333333333333,0.2926508242790313,8.03539119251949,49.46666666666667
1894,48,37.0,1.0,2.1,42,2840.1013617378294,619562.5989539981,4404141.806762552,618390.8165555287,4401450.471743409,Paradise,Paradise,39.77882698048733,-121.60382806870511,39.75474846567819,-121.61799245411699,86575173.0,86606556.0,4205.492,4.775,2.794700288118159,3.8041981247164687,
1895,48,38.0,2.0,2.423076923076923,63,3251.743876962469,619244.0521307938,4404070.462209744,618678.5344170261,4401024.057844504,Paradise,Paradise,39.77822903080505,-121.60755976324899,39.7508674890557,-121.6147117234846,86485858.0,86444232.0,4819.933000000001,5.985000000000001,1.464981793224309,1.9999569225619886,
1896,48,39.0,1.0,1.0,6,4119.476913948355,619041.2807968578,4404354.234562036,617072.8991285348,4400735.455257855,Paradise,Paradise,39.78081348863816,-121.60987547746512,39.748490000917215,-121.63349999997651,86564510.0,86431708.0,4494.162,5.363333333333332,5.5724928399239815,2.947260528843078,
1897,48,40.0,1.0,1.1666666666666667,7,3701.423114620784,619855.3760191004,4404110.551856088,620865.6705840046,4400552.31506182,Paradise,Paradise,39.77850427821536,-121.60041587687316,39.746310837423415,-121.58927603517822,86508288.0,86586487.0,4462.965,5.900000000000001,1.1071087103177688,20.415619848621724,
1898,48,41.0,1.0,1.2173913043478262,28,3179.24029727378,619940.8308480436,4404368.32684543,621605.1993688063,4407077.098946383,Paradise,Magalia,39.78081413611585,-121.59937120000018,39.804976830839635,-121.57943894306271,86625915.0,86426181.0,3697.378,4.3116666666666665,4.316683899536022,1.776537919469104,
1899,48,42.0,1.0,1.25,25,3038.4253133021957,619022.5389154595,4403694.899468506,621967.0838543205,4404394.296515171,Paradise,Paradise,39.77487715403436,-121.61021376128639,39.7807601070701,-121.57571129725368,86431929.0,86515355.0,3626.381000000001,4.408333333333335,5.213302175679889,12.598964930673462,
1900,48,43.0,1.0,1.0,9,3612.5409428099183,619114.8659869679,4404030.801424997,616680.7974068164,4401625.231887148,Paradise,Paradise,39.77788987435775,-121.6090750738723,39.75655856773383,-121.63791760510465,86508344.0,86442320.0,4616.854000000001,6.164999999999999,2.7256260244649697,10.038920477669718,7.8
1901,48,44.0,1.0,1.0,1,5191.139412774645,618861.5326106043,4404187.028406154,622123.1843665929,4400148.519247378,Paradise,Paradise,39.779332500922116,-121.6120041999758,39.742494400916556,-121.574677749976,86610412.0,86457303.0,7394.825999999999,8.563333333333334,6.143386371009515,36.0827789012702,
1902,48,46.0,1.0,1.25,10,2727.282323928828,618750.8609181577,4403504.888498455,619310.0713039534,4401084.788622138,Paradise,Paradise,39.77320356846756,-121.61341952702247,39.751326322989556,-121.60733106557362,86435206.0,86430211.0,3073.4040000000005,3.818333333333334,3.7520116238440484,1.4638464250077958,
1903,48,47.0,1.0,1.375,11,3972.397631183836,619176.3042408269,4404158.254746562,622393.8094648017,4401770.886735554,Paradise,Paradise,39.7790293086208,-121.60833472055967,39.757068869918434,-121.57121825368503,86485858.0,86641328.0,5004.882999999999,5.818333333333334,2.7627643850967045,32.154999267666376,
1904,48,49.0,4.0,4.882352941176471,166,619.3855645465339,619763.5756843367,4404141.806762552,620233.9709250616,4404663.059240449,Paradise,Paradise,39.77879872664334,-121.60148185450876,39.783427558384425,-121.5958950090887,86575173.0,86479365.0,1457.338,1.9150000000000003,1.797843655008012,8.386200967528747,
1905,48,50.0,7.0,16.743589743589745,653,492.67081809140205,618937.4294794302,4403745.95119283,619424.4726776496,4403610.164952053,Paradise,Paradise,39.77534889743781,-121.61119803717378,39.77405762006643,-121.6055372261851,86431929.0,86435082.0,1182.71,1.4416666666666667,5.645447018258804,4.649890189036502,
1906,48,51.0,1.0,1.2,18,1941.7559111867197,619506.4599124242,4404055.33209089,617650.4610112808,4403369.558531595,Paradise,Paradise,39.778055946222004,-121.60449917465812,39.77213735267123,-121.62628896080165,86466788.0,86454120.0,2451.1140000000005,3.143333333333333,1.7298056412429006,12.739631833758068,48.233333333333334
1907,48,52.0,1.5,1.5909090909090908,35,1199.5745102412957,619910.8791733343,4404030.801424997,620677.3515034846,4403809.272236263,Paradise,Paradise,39.77777811300615,-121.59978249363364,39.77567438998316,-121.59087552017813,86464674.0,86450933.0,2183.9409999999993,2.8583333333333334,0.7064875170790245,1.6660879752828213,
1908,48,53.0,2.0,1.6363636363636365,18,2252.453541672114,619314.1949357123,4404030.801424997,621465.821247691,4404633.389406553,Paradise,Paradise,39.77786195810244,-121.60674812231917,39.782985389245255,-121.58151894797165,86431956.0,7741894842.0,2604.442,3.2899999999999996,0.5344077688357041,6.252621778408243,
1909,48,54.0,1.0,1.0,23,3950.168374919534,619842.7600568105,4404673.255363748,621203.2459494,4400964.7639823,Paradise,Paradise,39.78357457835203,-121.60046046499797,39.749978001416075,-121.5852610408823,86431997.0,86486781.0,5797.973999999997,7.459999999999999,7.815824880027137,23.069198065937435,
