,blockF,blockT,Trips_median,Trips_mean,Trips_sum,dist,x_f,y_f,x_t,y_t,placeF,placeT
120,2,76.0,2.0,1.8888888888888888,51,27291.208758168563,623798.4368877623,4374231.00624618,616472.1142698792,4400520.454174591,Oroville,Paradise
121,4,1.0,12.0,15.76923076923077,615,37577.71518363605,611930.0496311714,4363682.455315257,599481.4211625252,4399293.96848076,Biggs,Chico
122,4,2.0,4.0,4.421052631578948,168,15384.312987217574,611938.2459848138,4363610.260325484,623542.8647321595,4373706.085315351,Biggs,Oroville
123,4,5.0,26.0,26.897435897435898,1049,5220.747500029927,611821.94439203,4363086.124777151,612469.7738268852,4358032.2310020765,Biggs,Gridley
124,4,6.0,1.5,2.6666666666666665,48,39912.916067838734,611535.7006083746,4363747.079621727,637666.3960585794,4357386.151543346,Biggs,Bangor
125,4,7.0,1.0,1.0,5,32590.052769061913,612695.4640933983,4362923.275073606,632414.2460332236,4388870.937363297,Biggs,Berry Creek
126,4,10.0,2.0,2.161290322580645,67,25544.533642778482,611599.3857415523,4364177.377808372,618770.7527847278,4389710.6398077095,Biggs,Butte Valley
127,4,11.0,1.0,1.0,1,26617.736120579826,612351.49469213,4364195.638725619,627040.6123375971,4386393.244429443,Biggs,Cherokee
128,4,15.0,2.0,2.1714285714285713,76,24305.6743877409,612234.793144243,4363125.5544899795,608103.4751294341,4386902.227580531,Biggs,Durham
129,4,17.0,2.0,2.8421052631578947,54,51246.06617640621,612275.2977456262,4360967.34849692,612108.4759340757,4412213.143144284,Biggs,Forest Ranch
130,4,18.0,1.0,1.0,5,11539.2334575976,611556.531390186,4363439.552729289,620755.2044826364,4355211.874429273,Biggs,Honcut
131,4,19.0,1.0,1.0,4,24048.44166071417,611571.211293248,4363732.615825771,631846.8860936549,4376664.149288471,Biggs,Kelly Ridge
132,4,21.0,1.0,1.1818181818181819,13,51558.34933829736,610990.7458893019,4363652.559057915,583360.7436585883,4406928.122694178,Biggs,Nord
133,4,22.0,4.0,4.6875,150,21743.938018754237,611214.4524001639,4363746.126108832,631591.0484333971,4372017.176936726,Biggs,Oroville East
134,4,23.0,2.0,2.40625,77,8694.361879936914,612511.7103758455,4363759.022731509,619969.8814469399,4363972.950168075,Biggs,Palermo
135,4,24.0,8.0,9.263157894736842,352,27295.96531419404,611210.9121673878,4363745.994174318,637890.629074504,4368984.647603882,Biggs,Rackerby
136,4,25.0,3.0,3.764705882352941,128,9438.411228761124,612136.0270239534,4363460.896758902,601550.2287810007,4368179.23245197,Biggs,Richvale
137,4,27.0,1.0,1.4666666666666666,22,15197.091925971294,611742.313237274,4363998.901658275,625609.8710992954,4371506.144090215,Biggs,South Oroville
138,4,29.0,9.0,9.102564102564102,355,10204.548967193665,611406.2392762448,4363687.565520588,613786.8604073067,4373468.307279102,Biggs,Thermalito
139,4,32.0,1.0,1.0952380952380953,23,38729.573266076586,611121.6813350581,4364282.273777949,619460.9610511186,4402103.382423647,Biggs,Paradise
140,4,33.0,1.0,1.0,2,39027.830333422855,611773.1392494373,4363244.855034763,619658.5139612219,4401467.292376315,Biggs,Paradise
141,4,34.0,1.0,1.0,3,38636.538276235835,612511.719279093,4363746.12459976,618047.6020819711,4401984.012767961,Biggs,Paradise
142,4,36.0,1.0,1.0,4,40728.886156164896,613099.9971857225,4362868.365212633,616968.3098318343,4403223.374866931,Biggs,Paradise
143,4,37.0,1.0,1.0,1,40084.171747512904,612967.8264611607,4361903.68626438,618966.6424448336,4401536.438269232,Biggs,Paradise
144,4,38.0,1.5,1.5,3,36809.08733836576,610844.854491492,4364270.940820542,618351.8239590616,4400299.08375795,Biggs,Paradise
145,4,41.0,1.0,1.0,1,43467.46280813353,611012.1549778786,4364558.338176354,621571.0690262717,4406723.841340613,Biggs,Magalia
146,4,42.0,1.0,1.0,4,42842.792467258856,610906.1260696384,4363748.817062315,622401.4491752908,4405013.05066067,Biggs,Paradise
147,4,43.0,1.0,1.0,1,35608.16644948174,613269.0313840578,4366493.363105185,617686.7467807026,4401826.42564678,Biggs,Paradise
148,4,46.0,1.0,1.0,2,36332.08256768179,612224.6239468221,4364916.44338782,619918.7163808226,4400422.940313122,Biggs,Paradise
149,4,47.0,1.0,1.0,1,38390.20629099503,613021.322325724,4364588.574322312,622385.9531155815,4401819.094453447,Biggs,Paradise
150,4,48.0,1.0,1.0,1,38347.049139729854,613269.2536732994,4366493.466257881,619490.1102383072,4404332.561401958,Biggs,Paradise
151,4,49.0,1.0,1.0,1,38305.25147164285,613263.7869872821,4366498.836997848,620443.9929507494,4404125.116811669,Biggs,Paradise
152,4,52.0,1.0,1.0,1,41418.95433718783,610548.0225900398,4363751.508015798,620688.3485063945,4403909.988673016,Biggs,Paradise
153,4,53.0,1.0,1.0,1,38782.23241155638,614045.9620323675,4365988.549921197,620759.6316251076,4404185.253855221,Biggs,Paradise
154,4,55.0,1.0,1.0,1,39873.542234087516,610676.1896071828,4363982.29525133,620933.8686731483,4402513.832859804,Biggs,Paradise
155,4,56.0,1.0,1.3333333333333333,8,38610.22220615581,612511.719278839,4363746.124599754,620951.0679766474,4401422.730768112,Biggs,Paradise
156,4,57.0,1.0,1.0,2,34438.70765587762,610986.9688038082,4363823.009315325,615227.2952063554,4397969.117734244,Biggs,Butte Creek Canyon
157,4,61.0,1.0,1.0,1,47148.6349169953,610532.8813126707,4363701.519195288,619951.2092364319,4409899.883599849,Biggs,Magalia
158,4,67.0,1.0,1.0,3,48640.628809969116,611163.5646518496,4364029.585411002,619245.6442033998,4411994.059359453,Biggs,Magalia
159,4,68.0,1.0,1.0,1,40767.746092045796,612291.7184403324,4366578.067420089,619561.1827181618,4406692.453998209,Biggs,Magalia
160,4,69.0,1.0,1.0,1,42984.97159972112,612797.8497451798,4365509.164212955,617552.422888727,4408230.374608396,Biggs,Magalia
161,4,76.0,1.0,1.2,6,34400.79337082979,613956.4709053688,4365077.405337404,615720.5652176541,4399432.936999713,Biggs,Paradise
162,5,1.0,57.0,59.256410256410255,2311,44318.3110692707,612346.0277340998,4357734.067234001,599019.6675350907,4400182.561170124,Gridley,Chico
163,5,2.0,10.0,10.461538461538462,408,20211.113547731096,612549.6809786385,4357730.4294522535,623873.3117489131,4373591.538667221,Gridley,Oroville
164,5,4.0,27.0,27.153846153846153,1059,5191.061531158268,612500.9426558134,4358062.02040793,612072.6417712726,4363007.987200936,Gridley,Biggs
165,5,6.0,2.0,3.357142857142857,94,26117.347050815777,613802.1281909373,4355417.649115886,640181.7930008704,4354959.741282212,Gridley,Bangor
166,5,7.0,1.0,1.1666666666666667,14,31547.05145717592,615046.6119940901,4358407.105725777,632110.3518853913,4382963.898899399,Gridley,Berry Creek
167,5,10.0,4.0,5.757575757575758,190,30751.96360922426,612356.3971219114,4357624.3646650165,622328.330806414,4384930.941403264,Gridley,Butte Valley
168,5,11.0,1.0,1.0,1,36938.2863255905,613059.6518890673,4354476.200206123,623588.1030525524,4389882.254953432,Gridley,Cherokee
169,5,13.0,10.0,9.923076923076923,387,61347.66873900755,612356.3971219114,4357337.958346066,599965.0730130433,4417423.796184,Gridley,Cohasset
170,5,14.0,1.0,1.0,5,53038.80133398559,613065.4116174188,4357737.917359047,628340.86113949,4405135.949099734,Gridley,Concow
171,5,15.0,4.0,3.7142857142857144,130,27852.914710349898,612510.1158711091,4357723.562018854,607271.8788366084,4381737.875467392,Gridley,Durham
172,5,16.0,1.0,1.0,1,39234.38744768846,615771.8597383399,4355231.456183447,652562.6534220749,4368861.373957086,Gridley,Forbestown
173,5,17.0,2.0,1.75,7,62528.894140676086,609376.3269944144,4357193.605653355,618282.3912153097,4419154.330121122,Gridley,Forest Ranch
174,5,18.0,3.0,2.945945945945946,109,9706.456922249077,613139.1883487599,4357811.247162112,621918.1362807543,4354820.819564079,Gridley,Honcut
175,5,19.0,1.0,1.0,3,26147.614106377125,613490.298364948,4358018.109180413,632342.8470549592,4375885.388473577,Gridley,Kelly Ridge
176,5,21.0,1.0,1.8666666666666667,28,55755.87875734405,613006.4508039312,4357145.342237288,584422.2720623763,4409514.912493816,Gridley,Nord
177,5,22.0,7.0,8.666666666666666,338,24081.702924790538,612346.1137317626,4357310.249321723,630383.4243925205,4372017.175943907,Gridley,Oroville East
178,5,23.0,10.0,12.102564102564102,472,8465.184669862869,614482.1386168415,4358037.60949814,620128.0761718401,4360867.549600244,Gridley,Palermo
179,5,24.0,5.0,6.0,216,28074.33719799043,612346.0277340998,4357338.472864727,637890.8015403633,4368984.628466181,Gridley,Rackerby
180,5,25.0,4.0,3.710526315789474,141,15091.334492393096,611736.1592611664,4357920.033135074,607581.0400513482,4372328.931315304,Gridley,Richvale
181,5,26.0,1.0,1.2857142857142858,9,43914.779611974416,606406.8505391772,4356761.15927745,646631.344280499,4368313.290096169,Gridley,Robinson Mill
182,5,27.0,1.5,2.0625,33,18494.161841063175,613047.1846235387,4357864.463347998,624910.0857763373,4371370.958525866,Gridley,South Oroville
183,5,29.0,16.0,18.82051282051282,734,16235.539260752737,613075.1902123298,4357937.633871215,617422.6371475973,4373197.129667083,Gridley,Thermalito
184,5,30.0,1.0,1.0,1,47841.765356698445,613362.631172554,4352592.697728362,627339.8732721051,4398347.1643489655,Gridley,Yankee Hill
185,5,32.0,2.0,5.352941176470588,91,45336.340883990706,612347.3993558135,4357338.221776446,619751.8573041337,4402065.85560606,Gridley,Paradise
186,5,33.0,1.5,2.7857142857142856,39,43495.80484258886,612730.1816139398,4358555.550020692,619344.0867918131,4401545.563944889,Gridley,Paradise
187,5,34.0,1.0,1.125,9,45227.19063602404,612668.8137283956,4357421.412188644,619271.4848371968,4402339.455413731,Gridley,Paradise
188,5,36.0,1.0,1.0,3,46085.035697044135,613478.3574407354,4357524.270646865,617880.1977161607,4402267.884054576,Gridley,Paradise
189,5,37.0,1.0,1.0,4,43967.21078764953,611870.8527516595,4357768.899770653,618930.4892149068,4401353.671740092,Gridley,Paradise
190,5,38.0,1.0,1.1666666666666667,14,42463.11507882996,612505.2565547607,4358146.686260888,618910.3457696725,4400263.426116751,Gridley,Paradise
191,5,39.0,1.0,1.0,2,45766.76360995165,612831.0334583847,4354590.150897883,617015.1165708778,4400115.12104459,Gridley,Paradise
192,5,40.0,1.0,1.0,1,43651.00955807214,612771.3169166918,4356329.086077906,620427.9542983635,4399303.340457063,Gridley,Paradise
193,5,41.0,1.5,1.5,3,49321.81912175036,612349.7592529464,4358354.0873209,621645.4775708404,4406791.488941392,Gridley,Paradise
194,5,42.0,1.0,1.3636363636363635,15,49532.44938261997,606406.764073774,4356844.289363544,621894.4265129312,4403893.156023779,Gridley,Paradise
195,5,43.0,1.0,1.0,1,42726.02019042655,611733.8748951064,4359086.589287632,615951.0020551156,4401603.981491636,Gridley,Paradise
196,5,44.0,1.0,1.0,3,45376.036802379145,610779.774487408,4356708.796098857,622159.5437582273,4400173.205768901,Gridley,Paradise
197,5,46.0,1.0,1.0,6,42672.83277215967,612112.9465290747,4357970.154994389,619438.0580394175,4399417.692144582,Gridley,Paradise
198,5,47.0,1.0,1.0,2,44931.85404348496,612244.4566095066,4357977.993812054,622350.4474066168,4401749.496858284,Gridley,Paradise
199,5,48.0,1.0,1.0,1,49322.60085750315,606406.764073774,4356844.289363544,619643.0117480034,4404357.663300311,Gridley,Paradise
200,5,49.0,1.0,1.25,5,48017.761471539954,612698.3484671536,4358033.873998132,620520.3392873493,4405410.259216365,Gridley,Paradise
201,5,51.0,1.0,1.2,6,46587.551430056395,613045.1861291139,4357410.078555645,617633.9074224165,4403749.283418096,Gridley,Paradise
202,5,52.0,1.0,1.0,3,46000.378140935114,611954.5627895257,4358595.920952469,620825.3294849813,4403403.382430107,Gridley,Paradise
203,5,55.0,1.0,1.0,1,45984.38005378545,612356.3971219114,4357336.513431592,620933.8686731483,4402513.832859804,Gridley,Paradise
204,5,56.0,1.0,1.0,3,45248.8297698864,612346.0277340998,4357224.624621728,620784.9277418565,4401421.618832716,Gridley,Paradise
205,5,57.0,1.0,1.0,6,41383.846785143964,612641.2772173093,4358106.824030995,617550.047653046,4399330.698542497,Gridley,Paradise
206,5,60.0,1.0,1.0,2,53345.747095126804,613142.6285733983,4357517.415750474,620782.2837664781,4410296.794881238,Gridley,Magalia
207,5,61.0,1.0,1.5294117647058822,26,55698.24312951421,614453.8887194904,4354879.485082514,619828.6212007197,4410317.79799398,Gridley,Magalia
208,5,62.0,1.0,1.6818181818181819,37,53558.623165048615,612745.9894995904,4357464.526997248,620218.9009606764,4410499.248733394,Gridley,Magalia
209,5,64.0,1.0,1.0,2,50796.65755794542,613008.0338116754,4357914.621400253,620559.570541362,4408146.828349756,Gridley,Magalia
210,5,65.0,1.0,1.0,1,46938.974318895926,613075.1902123298,4359068.389891676,619954.0518554965,4405500.5831696605,Gridley,Magalia
211,5,67.0,1.0,1.0,5,54748.182266647185,611780.8403301791,4357908.744320415,619245.4701588581,4411994.245380201,Gridley,Magalia
212,5,68.0,1.0,1.6666666666666667,5,52737.613362828655,606408.4069011364,4355261.156048171,619454.2164654332,4407329.032608826,Gridley,Magalia
213,5,69.0,1.0,1.0,5,46859.66814752455,612082.2774635043,4357550.666749918,612637.65602588,4404407.04362168,Gridley,Butte Creek Canyon
214,5,76.0,1.0,1.4285714285714286,10,42792.825579666045,612659.2007447863,4358554.521791801,617016.0392414585,4401124.9796165135,Gridley,Paradise
215,6,1.0,4.0,7.351351351351352,272,60450.083654604954,643825.0535061134,4356864.687384361,601596.3974411297,4397254.21768265,Bangor,Chico
216,6,2.0,3.0,2.810810810810811,104,19987.783403028756,636682.4476980974,4359004.762145123,623877.6835120625,4373793.630106267,Bangor,Oroville
217,6,4.0,1.0,2.55,51,39912.39811931412,637667.037899219,4357405.231169343,611420.7958752061,4363318.3892080765,Bangor,Biggs
218,6,5.0,2.0,3.413793103448276,99,26111.6661104786,640181.7930008704,4354849.659801798,614303.6183417379,4357559.380460914,Bangor,Gridley
219,6,7.0,1.0,1.3333333333333333,4,30200.04597530532,635705.7290077532,4357175.728428565,636999.9403502976,4387242.504745536,Bangor,Berry Creek
220,6,10.0,4.0,4.666666666666667,56,36523.30748101514,643167.1085776375,4354935.716011196,622328.6544001574,4384930.895904737,Bangor,Butte Valley
221,6,12.0,2.0,2.433333333333333,73,15019.756739076583,648900.7445775464,4357547.22441439,658636.8167525468,4365044.636354014,Bangor,Clipper Mills
222,6,13.0,1.0,1.75,7,76628.90217021757,644164.3724325479,4355879.777886845,599965.0092618513,4417423.767596366,Bangor,Cohasset
223,6,14.0,2.0,2.6666666666666665,48,51505.908811853806,649395.2685655003,4356596.0359266745,628770.5065897834,4403883.31844726,Bangor,Concow
224,6,15.0,1.0,1.0,9,38883.329794151396,643325.7502148328,4358654.150128001,612402.125784967,4382415.571822906,Bangor,Durham
225,6,16.0,1.0,1.4545454545454546,32,13035.992560395895,648900.3581507701,4357842.67846512,653827.1039887182,4369606.990474833,Bangor,Forbestown
226,6,17.0,1.0,1.0,1,60263.11703358021,639840.7438046618,4357123.705983194,610886.7674048233,4409975.484810784,Bangor,Forest Ranch
227,6,18.0,4.0,4.285714285714286,150,15280.48668731561,638260.2411726607,4351540.698315989,622581.1861332787,4353535.559087186,Bangor,Honcut
228,6,19.0,1.0,1.0,5,19118.76494474393,637343.9706009083,4358672.389211925,632075.650726082,4376826.214331692,Bangor,Kelly Ridge
229,6,22.0,2.0,2.135135135135135,79,17028.60466603645,637689.3262394553,4357711.094898902,629584.2141446276,4372582.843285983,Bangor,Oroville East
230,6,23.0,2.0,6.588235294117647,224,11807.109970436279,635107.3785170945,4360206.495830314,628215.5683360393,4365865.780898344,Bangor,Palermo
231,6,24.0,15.0,15.666666666666666,611,4850.059655836139,648900.3581507701,4357384.717934356,650413.5624280607,4360976.334991006,Bangor,Rackerby
232,6,25.0,1.0,1.0,2,42802.33234547606,640075.0639673386,4353124.317726724,601368.1876410339,4371391.8283201875,Bangor,Richvale
233,6,26.0,3.0,5.3076923076923075,207,11420.089928901994,645902.8471386917,4357439.650178723,647941.2566437586,4367769.892519238,Bangor,Robinson Mill
234,6,27.0,1.0,1.0,7,15629.301668755417,637129.692215733,4358962.383838034,625094.5390250111,4371104.007539766,Bangor,South Oroville
235,6,29.0,2.0,5.5,99,41571.99454335476,651812.1914878704,4356864.687384361,613786.8604073067,4373666.619610336,Bangor,Thermalito
236,6,30.0,1.0,2.4444444444444446,22,43122.16707647707,649395.2685411744,4356596.035930892,631629.3133692687,4395888.428708648,Bangor,Yankee Hill
237,6,34.0,1.0,1.0,1,56174.20349799855,651799.8401846699,4357082.510114103,618046.0464891586,4401984.876975944,Bangor,Paradise
238,6,42.0,2.0,2.6666666666666665,8,48623.66361477298,632802.7999835603,4355645.8852635855,621927.6364117656,4403037.777825598,Bangor,Paradise
239,6,52.0,1.0,1.0,2,51419.76132938589,633668.034334972,4353683.740899164,621092.0090386518,4403540.599538071,Bangor,Paradise
240,6,55.0,2.0,2.0,4,48993.259043470964,632802.7999835603,4355645.8852635855,620916.9006825895,4403175.505812332,Bangor,Paradise
241,7,1.0,4.0,4.589743589743589,179,39469.86009226839,638933.098381045,4393476.984879274,600252.9070854498,4399224.675618764,Berry Creek,Chico
242,7,2.0,5.0,5.777777777777778,208,19139.977543302342,637254.7021052754,4388060.413570361,624370.2257413925,4373818.986142232,Berry Creek,Oroville
243,7,4.0,1.0,1.0,7,37179.53021661967,638938.0364574622,4388326.256842686,611319.6838770687,4363435.614667892,Berry Creek,Biggs
244,7,5.0,1.0,1.25,15,38373.24896001909,634585.5177005245,4389493.909645776,613186.973148706,4357880.449177008,Berry Creek,Gridley
245,7,6.0,1.0,1.0,3,34302.7580172775,640847.6794222353,4393340.627785585,635959.4899517418,4359387.942894807,Berry Creek,Bangor
246,7,9.0,1.0,1.0,3,37378.948152029676,643162.0565627615,4393860.520408495,642567.6374144171,4434750.020441017,Berry Creek,Butte Meadows
247,7,10.0,1.0,1.0909090909090908,12,15295.33691749734,632892.8942205007,4385188.954162251,618715.9973545481,4388597.01174573,Berry Creek,Butte Valley
248,7,11.0,2.0,1.8888888888888888,34,5791.805340605182,631168.2917987035,4387077.948741036,625563.3209731245,4387203.774521849,Berry Creek,Cherokee
249,7,12.0,1.0,1.0,1,22792.077209975258,642317.0777563263,4394349.918495402,657842.0129437674,4377662.94240711,Berry Creek,Clipper Mills
250,7,13.0,1.0,1.25,5,48373.64015571121,638171.1101809363,4388247.466023123,599965.1367642352,4417423.824771632,Berry Creek,Cohasset
251,7,14.0,1.0,1.6666666666666667,10,12114.753871386567,642034.3396259188,4403504.004702864,644423.4130848262,4409658.579130782,Berry Creek,Concow
252,7,15.0,1.0,1.6875,27,44113.396575120285,638538.2311022206,4391878.608535494,603957.6497499942,4387484.849453729,Berry Creek,Durham
253,7,16.0,1.0,1.4375,23,9729.175668134678,639835.2828293389,4382269.806047537,644964.1919770353,4377401.998021439,Berry Creek,Forbestown
254,7,18.0,1.0,1.0,4,41196.04122294565,639778.7939206811,4392504.678950013,621181.9981914033,4354780.662895331,Berry Creek,Honcut
255,7,19.0,2.0,3.46875,111,7673.619527971512,634682.9407613327,4383298.5355167575,632492.5896963228,4377097.042951122,Berry Creek,Kelly Ridge
256,7,21.0,2.0,3.0,21,57668.98562690386,641956.5707422567,4400885.845794596,584301.1730627576,4399746.330986338,Berry Creek,Nord
257,7,22.0,4.0,7.378378378378378,273,13815.882882674616,636319.3060223849,4384792.33386934,628943.8298241089,4373807.692397421,Berry Creek,Oroville East
258,7,23.0,1.0,1.1666666666666667,21,25329.985979796274,638500.834923931,4387887.9719102355,625031.659863237,4366278.907382764,Berry Creek,Palermo
259,7,24.0,4.0,7.363636363636363,162,13547.433426040881,637686.8911222615,4382361.615533844,637890.629074504,4368984.647603882,Berry Creek,Rackerby
260,7,25.0,1.0,1.0,2,36298.7103257972,629635.186070258,4382963.898899399,595816.4519058459,4369777.178653903,Berry Creek,Richvale
261,7,26.0,2.0,2.9444444444444446,53,15696.840025264835,634400.4546134078,4388213.955058246,640276.6239461475,4373853.330890892,Berry Creek,Robinson Mill
262,7,27.0,1.0,1.4,21,21474.245359837736,635343.1262515835,4388691.721630554,624850.6079683534,4370827.909621509,Berry Creek,South Oroville
263,7,29.0,2.0,1.6,8,19480.804852866924,635783.323564536,4387313.027030883,620649.6773778778,4373579.304429501,Berry Creek,Thermalito
264,7,30.0,9.0,9.31578947368421,177,3032.4034512407347,629389.1582232425,4392936.635030515,631312.0878625271,4395281.376443434,Berry Creek,Yankee Hill
265,7,32.0,1.0,1.2666666666666666,19,24156.519613434808,643576.3001408493,4395141.494852023,620445.1109706119,4402104.649841319,Berry Creek,Paradise
266,7,36.0,1.0,1.0,1,22000.622214382405,639024.2921710795,4402947.452297207,617026.9872089328,4402565.415358825,Berry Creek,Paradise
267,7,37.0,3.0,3.0,3,23487.60923958297,641501.5667113978,4401968.03648294,618017.2274488587,4401576.121704826,Berry Creek,Paradise
268,7,38.0,1.0,2.2,11,26405.498559200954,643562.217940657,4395131.683628488,617775.899003454,4400816.409640251,Berry Creek,Paradise
269,7,39.0,4.5,4.5,9,26559.90041013765,643562.217940657,4395131.683628488,617594.4312326636,4400708.632909644,Berry Creek,Paradise
270,7,40.0,2.0,2.0,2,17898.2108063037,638544.0498660809,4399171.410634054,620648.3106826748,4398873.9729996,Berry Creek,Paradise
271,7,41.0,1.0,1.0,1,30479.023817762183,633667.1141243856,4378732.434450919,620920.5675666212,4406418.106625068,Berry Creek,Paradise
272,7,42.0,1.0,1.0,1,18900.841704067734,641087.078756307,4403536.164924166,622189.0207387465,4403211.788156899,Berry Creek,Paradise
273,7,43.0,4.5,4.5,9,27186.86304435219,634722.44419493,4383730.707885146,612624.6321619905,4399567.760185029,Berry Creek,Butte Creek Canyon
274,7,46.0,1.0,1.0,3,15513.535185137498,631879.8065763684,4390140.9053470325,620467.0671889659,4400648.957193865,Berry Creek,Paradise
275,7,49.0,1.0,1.0,2,26108.224620707522,640388.8873385503,4393394.763002783,620946.2455142273,4405698.043228414,Berry Creek,Paradise
276,7,54.0,2.0,2.0,2,28445.94435732674,636509.8023441343,4378171.852690752,621764.2673535743,4402497.578747858,Berry Creek,Paradise
277,7,55.0,1.0,1.0,1,25640.745393547495,646752.9001823384,4402974.060696252,621116.0790887868,4402525.475638592,Berry Creek,Paradise
278,7,57.0,1.0,1.0,1,26031.629910551757,637374.9036414025,4388633.93536817,613327.65957531,4398602.676945005,Berry Creek,Butte Creek Canyon
279,7,60.0,1.0,1.0,1,27938.08953172114,645018.9087541563,4400414.1327092005,619781.04129978,4412396.907556363,Berry Creek,Magalia
280,7,61.0,1.0,1.0,2,26914.658383687263,637511.0607880284,4390288.707480796,619670.0695506094,4409428.433311855,Berry Creek,Magalia
281,7,64.0,1.0,2.6666666666666665,8,29962.30862792264,637602.2046899165,4385188.270501804,620235.5301822107,4409604.219282432,Berry Creek,Magalia
282,7,67.0,1.0,1.0,1,31950.772608172338,649177.0862904342,4400816.149018886,619245.4698992681,4411994.262029193,Berry Creek,Magalia
283,7,69.0,1.0,1.0,2,23468.26828041724,632793.2993123996,4391436.354090931,619090.0395755034,4410393.642927187,Berry Creek,Magalia
284,7,76.0,1.0,1.0,1,18411.172232710393,631879.3680067348,4390141.031585816,616795.8070897397,4400698.372777889,Berry Creek,Paradise
285,9,1.0,1.0,2.4782608695652173,57,45081.08779229318,624172.6617857716,4437922.706284192,598464.4104436246,4401070.129908694,Butte Meadows,Chico
286,9,2.0,1.0,1.0,3,64212.20199634694,649384.2681248803,4429989.525663196,622875.161930741,4373035.73585967,Butte Meadows,Oroville
287,9,7.0,2.0,2.0,2,55885.15515816028,644960.5915024059,4435154.00606286,638894.6008990973,4383851.673022447,Butte Meadows,Berry Creek
288,9,10.0,1.0,1.0,2,52589.385647961055,636777.3712595358,4433897.92859422,616884.1331079674,4386567.782070067,Butte Meadows,Butte Valley
289,9,13.0,1.0,1.0,3,33081.660512915434,625234.1752934534,4438774.98291588,599965.1433099287,4417423.822255509,Butte Meadows,Cohasset
290,9,14.0,1.0,1.0,6,29178.829946941587,658100.6756305399,4430687.071765887,633678.2214327302,4406101.614236368,Butte Meadows,Concow
291,9,17.0,1.0,1.0,2,26892.239770626475,625053.3493862005,4440913.3514606,613851.25423987,4416479.34014018,Butte Meadows,Forest Ranch
292,9,21.0,1.0,1.0,1,62071.78281444401,628317.2005639472,4440842.644981557,585156.5949849166,4396232.462872369,Butte Meadows,Nord
293,9,24.0,1.0,1.0,1,61998.52047822796,649444.456354829,4429897.1033947,637890.8015403633,4368984.628466181,Butte Meadows,Rackerby
294,9,25.0,1.0,1.0,1,79850.88211950666,637685.5760305066,4446545.266405469,607653.7128862789,4372557.08781355,Butte Meadows,Richvale
295,9,28.0,1.0,1.0,4,8760.648812527452,650442.3297907587,4431746.861326558,646599.298315373,4424669.298192667,Butte Meadows,Stirling City
296,9,29.0,1.0,1.0,1,65407.32250212091,640859.7112605724,4436658.415189754,619270.5832229645,4374916.797236608,Butte Meadows,Thermalito
297,9,35.0,1.0,1.0,1,34922.83461987334,622698.8843228664,4437502.299190712,618094.8109174476,4402884.285296721,Butte Meadows,Paradise
298,9,60.0,1.0,1.0,2,27338.086429495306,632054.9844433935,4433365.629183643,620532.7218805274,4411431.418750504,Butte Meadows,Magalia
299,9,69.0,1.0,1.0,1,26793.35962194665,624411.4325450954,4437888.909693914,618260.6092444924,4411811.112767109,Butte Meadows,Magalia
300,10,1.0,59.0,55.17948717948718,2152,21920.00247150161,617748.2009916108,4389520.176708187,599481.2395831455,4399214.475684241,Butte Valley,Chico
301,10,2.0,38.0,37.64102564102564,1468,11709.959347566764,622328.3272747871,4384931.028015169,624622.0442685763,4374239.85248707,Butte Valley,Oroville
302,10,4.0,2.0,2.107142857142857,59,25544.533642778482,618571.614096587,4389742.946872212,611424.815051865,4363762.034129646,Butte Valley,Biggs
303,10,5.0,3.0,5.314285714285714,186,29884.914872740836,622328.3272747871,4384930.946225941,612356.3971219114,4357983.584541053,Butte Valley,Gridley
304,10,6.0,2.5,4.071428571428571,57,36954.37757060574,622328.4926032857,4384930.918654,643167.1085776375,4355170.675630241,Butte Valley,Bangor
305,10,7.0,1.0,1.2,18,15082.864545746555,618715.9973545481,4389399.89091054,630502.1558356413,4384901.165513706,Butte Valley,Berry Creek
306,10,9.0,1.0,1.0,1,59171.88395260078,622096.3211196669,4388553.645650393,663173.9149232872,4431144.056986806,Butte Valley,Butte Meadows
307,10,11.0,2.0,1.75,14,6255.199244476906,619226.7352451219,4389489.503762487,624535.2187012942,4389437.510860352,Butte Valley,Cherokee
308,10,12.0,1.0,1.0,1,42234.5631991521,617710.0721849108,4390822.944669678,657842.0129437674,4377662.94240711,Butte Valley,Clipper Mills
309,10,13.0,7.0,8.0,248,39445.16854976241,622328.6544001574,4384930.895904737,599964.8817594674,4417423.710421098,Butte Valley,Cohasset
310,10,14.0,1.0,1.2222222222222223,11,13789.015665196903,617385.9747516802,4389475.987680731,626290.5743700467,4402528.212338678,Butte Valley,Concow
311,10,15.0,7.0,7.621621621621622,282,17271.099247920847,621576.9305006254,4384931.7838179385,603691.4590346513,4389174.581287428,Butte Valley,Durham
312,10,16.0,1.0,1.5555555555555556,14,21269.723309616726,622328.2967280885,4384930.895904737,642192.6480980241,4378425.877802154,Butte Valley,Forbestown
313,10,17.0,1.0,1.0,1,27571.10843458571,619460.7953018137,4393762.849536894,619031.5670499792,4421330.616646682,Butte Valley,Forest Ranch
314,10,18.0,1.0,1.125,9,33982.75258009875,616332.5989788203,4389615.698144325,620568.2271259304,4354759.91853093,Butte Valley,Honcut
315,10,19.0,6.0,8.612903225806452,267,14242.024758428672,622328.3272747871,4384930.946225941,632062.6705500481,4374646.615692649,Butte Valley,Kelly Ridge
